"fs_orleans" "g_faust" "g_iphigenia"
"zwei" 0.0270950261273466 0.0323007849090733 0.0131173345576179
"brander" 0 0.0581414128363319 0
"drängt" 0.00774143603638475 0.0452210988727026 0.0131173345576179
"edeln" 0.030965744145539 0 0.0655866727880895
"edler" 0.0464486162183085 0.00646015698181466 0.0262346691152358
"erste" 0.00774143603638475 0.0387609418908879 0.0262346691152358
"geister" 0.0270950261273466 0.0355308633999806 0
"gesicht" 0.0387071801819237 0.0226105494363513 0.00655866727880895
"hätt" 0.030965744145539 0.0323007849090733 0
"herold" 0.0658022063092704 0.00323007849090733 0
"hervor" 0.0348364621637314 0.0258406279272586 0.00655866727880895
"jedes" 0.0154828720727695 0.029070706418166 0.0327933363940447
"jugend" 0.0154828720727695 0.019380470945444 0.0524693382304716
"kampf" 0.0658022063092704 0 0.00655866727880895
"letzte" 0.0154828720727695 0.0226105494363513 0.0459106709516626
"louison" 0.0696729243274627 0 0
"mensch" 0.0193535900909619 0.0323007849090733 0.0196760018364268
"neu" 0.0270950261273466 0.0226105494363513 0.0262346691152358
"pflicht" 0.0193535900909619 0.0129203139636293 0.0590280055092805
"rede" 0.0425778982001161 0.00646015698181466 0.0327933363940447
"sieg" 0.0503193342365009 0 0.0327933363940447
"sollt" 0.0232243081091542 0.0355308633999806 0.00655866727880895
"trägt" 0.0193535900909619 0.029070706418166 0.0262346691152358
"zieht" 0.0232243081091542 0.0323007849090733 0.0131173345576179
"arme" 0.030965744145539 0.0258406279272586 0.00655866727880895
"beide" 0.0270950261273466 0.0129203139636293 0.0393520036728537
"bild" 0.0154828720727695 0.00969023547272199 0.0655866727880895
"chatillon" 0.0658022063092704 0 0
"chor" 0.00387071801819237 0.0516812558545173 0
"drei" 0.030965744145539 0.0258406279272586 0.00655866727880895
"elend" 0.0116121540545771 0.0258406279272586 0.0393520036728537
"ergreift" 0.0348364621637314 0.00969023547272199 0.0327933363940447
"ferne" 0.0270950261273466 0.0226105494363513 0.0196760018364268
"geboren" 0.030965744145539 0.0161503924545366 0.0262346691152358
"gebt" 0.0270950261273466 0.0323007849090733 0
"geh" 0.0348364621637314 0.0161503924545366 0.0196760018364268
"gute" 0.0193535900909619 0.0323007849090733 0.0131173345576179
"hause" 0.00774143603638475 0.019380470945444 0.0590280055092805
"heißt" 0.0116121540545771 0.0355308633999806 0.0196760018364268
"hohen" 0.0232243081091542 0.019380470945444 0.0327933363940447
"hör" 0.00774143603638475 0.0355308633999806 0.0262346691152358
"jeden" 0.0154828720727695 0.0258406279272586 0.0327933363940447
"kopf" 0.00387071801819237 0.0516812558545173 0
"kunst" 0.0116121540545771 0.0387609418908879 0.0131173345576179
"mut" 0.0387071801819237 0.019380470945444 0.00655866727880895
"nah" 0.0154828720727695 0.0323007849090733 0.0196760018364268
"rath" 0 0 0.111497343739752
"ruhig" 0.0154828720727695 0.0161503924545366 0.0524693382304716
"schmerz" 0.0232243081091542 0.0258406279272586 0.0196760018364268
"sehen" 0.0270950261273466 0.019380470945444 0.0262346691152358
"sinnen" 0.00774143603638475 0.0387609418908879 0.0196760018364268
"sollte" 0.0193535900909619 0.019380470945444 0.0393520036728537
"steh" 0.030965744145539 0.019380470945444 0.0196760018364268
"stille" 0.0232243081091542 0.00969023547272199 0.0524693382304716
"stürzt" 0.0503193342365009 0.0129203139636293 0
"tochter" 0.0270950261273466 0 0.0655866727880895
"werde" 0.0232243081091542 0.0226105494363513 0.0262346691152358
"wissen" 0.0232243081091542 0.0258406279272586 0.0196760018364268
"zwar" 0.00387071801819237 0.0387609418908879 0.0262346691152358
"anders" 0.0154828720727695 0.029070706418166 0.0196760018364268
"bereit" 0.0154828720727695 0.0258406279272586 0.0262346691152358
"denkt" 0.0193535900909619 0.019380470945444 0.0327933363940447
"finden" 0.0348364621637314 0.019380470945444 0.00655866727880895
"freunde" 0.030965744145539 0.00323007849090733 0.0459106709516626
"fühl" 0 0.0452210988727026 0.0131173345576179
"gegenwart" 0.0116121540545771 0.019380470945444 0.0459106709516626
"geschlecht" 0.0270950261273466 0.00969023547272199 0.0393520036728537
"gutes" 0.0154828720727695 0.00969023547272199 0.0590280055092805
"heilge" 0.061931488291078 0 0
"heraus" 0.0232243081091542 0.029070706418166 0.00655866727880895
"herrlich" 0.0116121540545771 0.0258406279272586 0.0327933363940447
"hilft" 0.0154828720727695 0.0355308633999806 0.00655866727880895
"hinaus" 0.00774143603638475 0.0452210988727026 0
"ichs" 0.061931488291078 0 0
"je" 0.00774143603638475 0.029070706418166 0.0327933363940447
"leib" 0.0193535900909619 0.0323007849090733 0.00655866727880895
"lied" 0 0.0387609418908879 0.0262346691152358
"luft" 0.00774143603638475 0.0419910203817953 0.00655866727880895
"menge" 0.00774143603638475 0.0387609418908879 0.0131173345576179
"möcht" 0.0154828720727695 0.0355308633999806 0.00655866727880895
"morgen" 0.0193535900909619 0.0355308633999806 0
"müssen" 0.00387071801819237 0.0419910203817953 0.0131173345576179
"näher" 0.0348364621637314 0.0161503924545366 0.0131173345576179
"nimm" 0.0464486162183085 0.0129203139636293 0
"schauen" 0.0232243081091542 0.0323007849090733 0
"schlacht" 0.0541900522546932 0 0.0131173345576179
"singt" 0 0.0516812558545173 0
"sollen" 0.0464486162183085 0.00646015698181466 0.0131173345576179
"sprach" 0.0387071801819237 0.0129203139636293 0.0131173345576179
"stellt" 0.0270950261273466 0.0226105494363513 0.0131173345576179
"tiefen" 0.0116121540545771 0.0129203139636293 0.0590280055092805
"tränen" 0.0387071801819237 0.019380470945444 0
"verlassen" 0.0464486162183085 0.00646015698181466 0.0131173345576179
"wahrheit" 0.0154828720727695 0.0226105494363513 0.0327933363940447
"wendet" 0.030965744145539 0.00646015698181466 0.0393520036728537
"willen" 0.00774143603638475 0.0161503924545366 0.0590280055092805
"wolken" 0.0270950261273466 0.00646015698181466 0.0459106709516626
"zeiten" 0.0154828720727695 0.0355308633999806 0.00655866727880895
"beiden" 0.0154828720727695 0.019380470945444 0.0327933363940447
"empfangen" 0.030965744145539 0.00969023547272199 0.0262346691152358
"endlich" 0.0154828720727695 0.0161503924545366 0.0393520036728537
"entsetzen" 0.0387071801819237 0.00646015698181466 0.0196760018364268
"etwas" 0 0.0419910203817953 0.0131173345576179
"eurer" 0.0270950261273466 0.0226105494363513 0.00655866727880895
"fassen" 0.0154828720727695 0.019380470945444 0.0327933363940447
"gefühl" 0.0154828720727695 0.029070706418166 0.0131173345576179
"ger" 0 0.0323007849090733 0.0327933363940447
"gesehn" 0.0387071801819237 0.0129203139636293 0.00655866727880895
"glaub" 0.0193535900909619 0.0258406279272586 0.0131173345576179
"himmels" 0.0503193342365009 0.00323007849090733 0.00655866727880895
"hinauf" 0.0232243081091542 0.0258406279272586 0.00655866727880895
"hinein" 0.00774143603638475 0.0419910203817953 0
"hinweg" 0.0425778982001161 0 0.0262346691152358
"keiner" 0.0116121540545771 0.029070706418166 0.0196760018364268
"könige" 0.0348364621637314 0.00323007849090733 0.0327933363940447
"möchte" 0.00774143603638475 0.0323007849090733 0.0196760018364268
"mund" 0.0193535900909619 0.0161503924545366 0.0327933363940447
"nehmt" 0.0232243081091542 0.0161503924545366 0.0262346691152358
"ort" 0.0193535900909619 0.029070706418166 0.00655866727880895
"platz" 0.0232243081091542 0.029070706418166 0
"retten" 0.030965744145539 0.00323007849090733 0.0393520036728537
"schlägt" 0.0232243081091542 0.0226105494363513 0.0131173345576179
"sollst" 0.0193535900909619 0.029070706418166 0.00655866727880895
"steigt" 0.0116121540545771 0.029070706418166 0.0196760018364268
"tausend" 0.00387071801819237 0.0419910203817953 0.00655866727880895
"tief" 0.00387071801819237 0.0226105494363513 0.0459106709516626
"tun" 0.0232243081091542 0.029070706418166 0
"unsrer" 0.0154828720727695 0.0129203139636293 0.0459106709516626
"völker" 0.0541900522546932 0.00323007849090733 0
"waren" 0.030965744145539 0.0161503924545366 0.0131173345576179
"wider" 0.0232243081091542 0.0161503924545366 0.0262346691152358
"zeigt" 0.0232243081091542 0.0129203139636293 0.0327933363940447
"acht" 0.0116121540545771 0.0323007849090733 0.00655866727880895
"aufs" 0.0270950261273466 0.0226105494363513 0
"bleiben" 0.0232243081091542 0.019380470945444 0.0131173345576179
"dank" 0.00774143603638475 0.0161503924545366 0.0459106709516626
"dauphin" 0.0541900522546932 0 0
"euren" 0.0425778982001161 0.00969023547272199 0
"ew" 0 0.019380470945444 0.0524693382304716
"fallen" 0.0387071801819237 0.00646015698181466 0.0131173345576179
"feld" 0.0232243081091542 0.0258406279272586 0
"flieht" 0.0425778982001161 0.00646015698181466 0.00655866727880895
"fremde" 0.0193535900909619 0.0129203139636293 0.0327933363940447
"fühle" 0.0232243081091542 0.0226105494363513 0.00655866727880895
"geschwind" 0 0.0355308633999806 0.0196760018364268
"gesetz" 0.00774143603638475 0.00969023547272199 0.0590280055092805
"ging" 0.00774143603638475 0.029070706418166 0.0196760018364268
"halt" 0.0154828720727695 0.0226105494363513 0.0196760018364268
"halten" 0.0154828720727695 0.0226105494363513 0.0196760018364268
"haß" 0.0348364621637314 0.00323007849090733 0.0262346691152358
"heran" 0.00774143603638475 0.0387609418908879 0
"herren" 0.00774143603638475 0.0387609418908879 0
"hohe" 0.0154828720727695 0.0258406279272586 0.0131173345576179
"höre" 0.0116121540545771 0.019380470945444 0.0327933363940447
"hülfe" 0.0154828720727695 0.00646015698181466 0.0524693382304716
"jener" 0.00387071801819237 0.0258406279272586 0.0327933363940447
"kirche" 0.0387071801819237 0.0129203139636293 0
"konnte" 0.0193535900909619 0.0226105494363513 0.0131173345576179
"kreis" 0.00387071801819237 0.0355308633999806 0.0131173345576179
"kurz" 0.0154828720727695 0.029070706418166 0.00655866727880895
"letzten" 0.00774143603638475 0.0129203139636293 0.0524693382304716
"ließ" 0.0193535900909619 0.0226105494363513 0.0131173345576179
"neue" 0.00774143603638475 0.019380470945444 0.0393520036728537
"niemand" 0.0116121540545771 0.0258406279272586 0.0196760018364268
"nimmer" 0.030965744145539 0.0129203139636293 0.0131173345576179
"nimmt" 0.0154828720727695 0.0226105494363513 0.0196760018364268
"reden" 0.0193535900909619 0.0129203139636293 0.0327933363940447
"reißt" 0.0387071801819237 0.00323007849090733 0.0196760018364268
"rücken" 0.0425778982001161 0.00646015698181466 0.00655866727880895
"ruf" 0.030965744145539 0.00323007849090733 0.0327933363940447
"ruh" 0.00774143603638475 0.0355308633999806 0.00655866727880895
"schmuck" 0.0154828720727695 0.0323007849090733 0
"schrecken" 0.030965744145539 0.00646015698181466 0.0262346691152358
"stets" 0.0116121540545771 0.0258406279272586 0.0196760018364268
"stillen" 0.0116121540545771 0.0226105494363513 0.0262346691152358
"thibaut" 0.0541900522546932 0 0
"traum" 0.0270950261273466 0.0226105494363513 0
"übel" 0 0.0129203139636293 0.0655866727880895
"umher" 0.00774143603638475 0.0226105494363513 0.0327933363940447
"wein" 0 0.0452210988727026 0
"weißt" 0.0154828720727695 0.0129203139636293 0.0393520036728537
"worten" 0.00774143603638475 0.0226105494363513 0.0327933363940447
"zug" 0.0387071801819237 0.00646015698181466 0.0131173345576179
"zwischen" 0.030965744145539 0.00323007849090733 0.0327933363940447
"anblick" 0.030965744145539 0.0129203139636293 0.00655866727880895
"band" 0.0116121540545771 0.0161503924545366 0.0327933363940447
"besser" 0.00387071801819237 0.029070706418166 0.0196760018364268
"beste" 0.00774143603638475 0.0258406279272586 0.0196760018364268
"boden" 0.0154828720727695 0.0129203139636293 0.0327933363940447
"bösen" 0.0116121540545771 0.0258406279272586 0.0131173345576179
"bringen" 0.0116121540545771 0.0226105494363513 0.0196760018364268
"dran" 0 0.0419910203817953 0
"eins" 0.00774143603638475 0.0323007849090733 0.00655866727880895
"erden" 0.0232243081091542 0.019380470945444 0.00655866727880895
"fehlt" 0.0116121540545771 0.0258406279272586 0.0131173345576179
"feldherr" 0.0503193342365009 0 0
"fenster" 0.00774143603638475 0.0355308633999806 0
"fiel" 0.00774143603638475 0.00323007849090733 0.0655866727880895
"find" 0.00774143603638475 0.0258406279272586 0.0196760018364268
"flamme" 0 0.029070706418166 0.0262346691152358
"franken" 0.0503193342365009 0 0
"führe" 0.0116121540545771 0.029070706418166 0.00655866727880895
"gegeben" 0.0154828720727695 0.0226105494363513 0.0131173345576179
"glücklich" 0.0270950261273466 0.0129203139636293 0.0131173345576179
"goldnen" 0.0193535900909619 0.00969023547272199 0.0327933363940447
"halb" 0.00387071801819237 0.0355308633999806 0.00655866727880895
"hebt" 0.0193535900909619 0.019380470945444 0.0131173345576179
"herab" 0.0116121540545771 0.019380470945444 0.0262346691152358
"heute" 0 0.0419910203817953 0
"jahre" 0.00774143603638475 0.0226105494363513 0.0262346691152358
"kehrt" 0.0232243081091542 0.0129203139636293 0.0196760018364268
"ketten" 0.0270950261273466 0.0129203139636293 0.0131173345576179
"kommst" 0.0232243081091542 0.019380470945444 0.00655866727880895
"krieg" 0.0425778982001161 0.00646015698181466 0
"legt" 0.030965744145539 0.00646015698181466 0.0196760018364268
"liebchen" 0 0.0419910203817953 0
"nennt" 0.0232243081091542 0.0161503924545366 0.0131173345576179
"offen" 0.0193535900909619 0.019380470945444 0.0131173345576179
"rechte" 0.00774143603638475 0.0258406279272586 0.0196760018364268
"rechten" 0.0154828720727695 0.0226105494363513 0.0131173345576179
"reinen" 0.0232243081091542 0.00969023547272199 0.0262346691152358
"ruhm" 0.0425778982001161 0 0.0131173345576179
"schwere" 0.0232243081091542 0.00646015698181466 0.0327933363940447
"sehe" 0.0193535900909619 0.0161503924545366 0.0196760018364268
"sterben" 0.0270950261273466 0.0129203139636293 0.0131173345576179
"sterne" 0.0116121540545771 0.0258406279272586 0.0131173345576179
"sucht" 0.0154828720727695 0.0161503924545366 0.0262346691152358
"tempel" 0 0.00323007849090733 0.0787040073457074
"ton" 0.0154828720727695 0.0161503924545366 0.0262346691152358
"tot" 0.0116121540545771 0.0323007849090733 0
"unschuld" 0.0425778982001161 0.00646015698181466 0
"unserm" 0.0154828720727695 0.00969023547272199 0.0393520036728537
"viele" 0.0270950261273466 0.0129203139636293 0.0131173345576179
"vorüber" 0.0116121540545771 0.0258406279272586 0.0131173345576179
"weise" 0.0154828720727695 0.0226105494363513 0.0131173345576179
"wohin" 0.0232243081091542 0.0161503924545366 0.0131173345576179
"zusammen" 0.0116121540545771 0.0129203139636293 0.0393520036728537
"ahnherrn" 0.00387071801819237 0.00323007849090733 0.0655866727880895
"altar" 0.00774143603638475 0.00646015698181466 0.0524693382304716
"brauch" 0.0116121540545771 0.0226105494363513 0.0131173345576179
"denken" 0.00774143603638475 0.019380470945444 0.0262346691152358
"dichter" 0 0.029070706418166 0.0196760018364268
"dieß" 0 0 0.0787040073457074
"eigen" 0.00774143603638475 0.00323007849090733 0.0590280055092805
"fasse" 0.00774143603638475 0.0258406279272586 0.0131173345576179
"flucht" 0.030965744145539 0 0.0262346691152358
"folgen" 0.0387071801819237 0 0.0131173345576179
"frankreichs" 0.0464486162183085 0 0
"frisch" 0.0154828720727695 0.0258406279272586 0
"gefahr" 0.00774143603638475 0.0129203139636293 0.0393520036728537
"geführt" 0.0270950261273466 0.00969023547272199 0.0131173345576179
"gelassen" 0 0.00969023547272199 0.0590280055092805
"glas" 0 0.0387609418908879 0
"goldne" 0.0193535900909619 0.0129203139636293 0.0196760018364268
"heiligen" 0.0232243081091542 0.0161503924545366 0.00655866727880895
"hoch" 0.0232243081091542 0.0129203139636293 0.0131173345576179
"höchsten" 0.0270950261273466 0.0129203139636293 0.00655866727880895
"ihres" 0.0154828720727695 0.00323007849090733 0.0459106709516626
"jahr" 0 0.0258406279272586 0.0262346691152358
"junge" 0.00387071801819237 0.029070706418166 0.0131173345576179
"keinem" 0.0154828720727695 0.0161503924545366 0.0196760018364268
"klein" 0.0116121540545771 0.029070706418166 0
"köhler" 0.0464486162183085 0 0
"länger" 0.0270950261273466 0.00969023547272199 0.0131173345576179
"lauf" 0.0154828720727695 0.0258406279272586 0
"montgomery" 0.0464486162183085 0 0
"rache" 0.0154828720727695 0 0.0524693382304716
"raum" 0.0193535900909619 0.019380470945444 0.00655866727880895
"rettung" 0.0116121540545771 0 0.0590280055092805
"rückkehr" 0.00387071801819237 0 0.0721453400668984
"sache" 0.0387071801819237 0.00646015698181466 0
"schatten" 0.0116121540545771 0.00646015698181466 0.0459106709516626
"schein" 0.00774143603638475 0.0226105494363513 0.0196760018364268
"schien" 0.0116121540545771 0.0129203139636293 0.0327933363940447
"schlachten" 0.0425778982001161 0.00323007849090733 0
"setzt" 0.0348364621637314 0.00323007849090733 0.0131173345576179
"sinne" 0.00774143603638475 0.0258406279272586 0.0131173345576179
"sire" 0.0464486162183085 0 0
"solcher" 0.0193535900909619 0.0129203139636293 0.0196760018364268
"stand" 0.0193535900909619 0.019380470945444 0.00655866727880895
"szene" 0.0425778982001161 0.00323007849090733 0
"thaten" 0 0 0.0787040073457074
"tiere" 0.00387071801819237 0.0355308633999806 0
"treu" 0.0232243081091542 0.00969023547272199 0.0196760018364268
"treue" 0.030965744145539 0.00969023547272199 0.00655866727880895
"trug" 0.0116121540545771 0.0161503924545366 0.0262346691152358
"unglück" 0.030965744145539 0.00969023547272199 0.00655866727880895
"väter" 0.0270950261273466 0.00323007849090733 0.0262346691152358
"wagen" 0.0116121540545771 0.0161503924545366 0.0262346691152358
"wahn" 0.0193535900909619 0.019380470945444 0.00655866727880895
"werk" 0.0270950261273466 0.00646015698181466 0.0196760018364268
